ROW_NUM,CTPRVN_NM,SIGUNGU_NM,EMD_NM,LVSTCK_NM,FARM_CO
2550,전라북도,김제시,황산면,염소,3
2551,경상북도,영주시,순흥면,오리,1
2552,경상남도,진주시,내동면,염소,8
2553,경상북도,포항시 남구,호미곶면,칠면조,2
2554,경기도,용인시 처인구,포곡읍,염소,1
2555,전라북도,진안군,백운면,염소,13
2556,경기도,가평군,상면,사슴,7
2557,충청남도,천안시 서북구,직산읍,염소,5
2558,강원도,동해시,발한동,염소,2
2559,충청남도,논산시,상월면,사슴,2
2560,전라남도,목포시,용당동,닭,1
2561,전라북도,완주군,소양면,염소,2
2562,전라북도,고창군,흥덕면,오리,3
2563,충청남도,홍성군,결성면,오리,1
2564,충청북도,옥천군,군서면,사슴,1
2565,경기도,고양시 일산서구,대화동,관상조,1
2566,강원도,홍천군,내촌면,기러기,1
2567,경상남도,창녕군,도천면,염소,6
2568,경상북도,상주시,낙동면,돼지,5
2569,전라남도,함평군,해보면,거위,1
2570,전라남도,영암군,덕진면,사슴,1
2571,세종특별자치시,,전의면,돼지,13
2572,경상북도,안동시,와룡면,사슴,1
2573,충청남도,서천군,종천면,오리,1
2574,울산광역시,북구,송정동,닭,4
2575,경상남도,함양군,서상면,오리,4
2576,전라남도,담양군,대전면,닭,5
2577,경상북도,안동시,일직면,사슴,3
2578,경상남도,김해시,진영읍,거위,3
2579,전라북도,완주군,구이면,토끼,1
2580,전라남도,나주시,노안면,염소,6
2581,충청남도,금산군,남일면,닭,2
2582,강원도,평창군,평창읍,면양,3
2583,경상북도,영주시,순흥면,염소,4
2584,경상남도,사천시,신벽동,염소,1
2585,경상북도,상주시,화북면,사슴,2
2586,경기도,화성시,향남읍,말,2
2587,전라남도,곡성군,오곡면,사슴,1
2588,전라남도,곡성군,삼기면,거위,1
2589,경상북도,봉화군,법전면,거위,2
2590,충청남도,청양군,장평면,염소,2
2591,대구광역시,동구,용수동,염소,1
2592,충청북도,충주시,살미면,꿀벌,4
2593,충청북도,청주시 상당구,용암동,오리,1
2594,충청북도,청주시 상당구,용암동,닭,3
2595,전라남도,광양시,광양읍,칠면조,1
2596,전라남도,함평군,월야면,오리,8
2597,전라북도,부안군,동진면,오리,2
2598,강원도,동해시,쇄운동,염소,3
2599,강원도,철원군,김화읍,염소,5
2600,전라북도,남원시,식정동,염소,1
2601,전라남도,나주시,송촌동,닭,2
2602,전라북도,임실군,운암면,돼지,4
2603,전라북도,익산시,금마면,거위,3
2604,충청남도,부여군,은산면,돼지,3
2605,경상북도,상주시,낙동면,염소,5
2606,경기도,남양주시,와부읍,닭,11
2607,전라북도,고창군,부안면,닭,9
2608,경기도,남양주시,진접읍,사슴,4
2609,충청남도,예산군,고덕면,토끼,1
2610,대구광역시,동구,평광동,닭,4
2611,경상북도,영천시,자양면,닭,9
2612,전라북도,김제시,광활면,칠면조,2
2613,충청남도,당진시,합덕읍,칠면조,1
2614,인천광역시,강화군,삼산면,거위,2
2615,전라남도,여수시,광무동,닭,1
2616,경기도,광주시,남한산성면,닭,5
2617,충청북도,제천시,덕산면,염소,16
2618,경상남도,함안군,여항면,염소,7
2619,전라남도,순천시,승주읍,오리,1
2620,대전광역시,동구,판암동,닭,4
2621,전라북도,김제시,성덕면,닭,5
2622,충청남도,공주시,송선동,닭,3
2623,전라북도,정읍시,상평동,거위,1
2624,경상남도,함양군,유림면,닭,18
2625,강원도,강릉시,유산동,염소,1
2626,경상북도,포항시 북구,기계면,염소,8
2627,충청북도,충주시,엄정면,오리,4
2628,경상남도,함안군,칠북면,염소,3
2629,경상남도,진주시,진성면,꿀벌,2
2630,경상남도,사천시,죽림동,닭,4
2631,경상북도,울진군,죽변면,오리,2
2632,인천광역시,강화군,강화읍,염소,1
2633,경기도,파주시,광탄면,꿀벌,1
2634,강원도,삼척시,등봉동,닭,1
2635,전라북도,장수군,장수읍,꿩,1
2636,전라남도,함평군,손불면,돼지,6
2637,경기도,양주시,광적면,닭,3
2638,충청북도,옥천군,동이면,돼지,2
2639,경상북도,문경시,농암면,산양,1
2640,경기도,오산시,세교동,닭,2
2641,충청북도,괴산군,연풍면,꿀벌,2
2642,충청남도,보령시,화산동,닭,3
2643,서울특별시,종로구,창신동,관상조,6
2644,제주특별자치도,제주시,애월읍,꿀벌,14
2645,충청남도,서산시,해미면,말,1
2646,강원도,철원군,갈말읍,염소,6
2647,충청남도,논산시,양촌면,염소,10
2648,경상북도,경주시,내남면,오리,2
2649,경기도,평택시,신장동,관상조,1
2650,전라남도,화순군,도곡면,사슴,1
2651,충청남도,아산시,인주면,돼지,1
2652,충청남도,예산군,삽교읍,사슴,2
2653,경기도,평택시,유천동,닭,1
2654,충청남도,공주시,월미동,오리,1
2655,충청남도,공주시,월미동,칠면조,1
2656,제주특별자치도,제주시,아라이동,말,2
2657,경상북도,김천시,부항면,염소,6
2658,전라북도,김제시,순동,닭,1
2659,전라북도,김제시,순동,오리,1
2660,충청남도,아산시,도고면,꿀벌,1
2661,전라북도,정읍시,태인면,오리,1
2662,강원도,원주시,우산동,닭,1
2663,경기도,화성시,매송면,닭,7
2664,경상남도,합천군,덕곡면,닭,8
2665,강원도,동해시,지가동,닭,1
2666,전라북도,익산시,황등면,사슴,4
2667,경상남도,창원시 의창구,북면,거위,3
2668,부산광역시,기장군,정관면,닭,3
2669,경기도,양평군,서종면,칠면조,1
2670,전라남도,곡성군,겸면,돼지,4
2671,강원도,강릉시,주문진읍,오리,3
2672,경상남도,고성군,영오면,사슴,1
2673,강원도,고성군,토성면,염소,4
2674,전라북도,임실군,강진면,거위,1
2675,충청남도,보령시,주산면,돼지,2
2676,전라남도,나주시,안창동,닭,1
2677,경상남도,고성군,하이면,산양,1
2678,경상북도,영주시,평은면,칠면조,2
2679,경기도,평택시,포승읍,관상조,1
2680,부산광역시,기장군,장안읍,오리,5
2681,경상남도,합천군,쌍백면,꿀벌,4
2682,경상남도,사천시,서포면,돼지,2
2683,세종특별자치시,,전동면,오리,2
2684,강원도,원주시,문막읍,칠면조,3
2685,충청북도,충주시,신니면,오리,2
2686,울산광역시,남구,신정동,오리,1
2687,경상남도,거제시,동부면,돼지,1
2688,강원도,강릉시,강동면,사슴,3
2689,대전광역시,유성구,방동,닭,3
2690,충청남도,아산시,득산동,돼지,2
2691,경상북도,칠곡군,동명면,돼지,2
2692,전라북도,진안군,백운면,말,1
2693,충청남도,천안시 서북구,차암동,닭,1
2694,전라북도,진안군,주천면,거위,1
2695,경상북도,경산시,신천동,염소,2
2696,전라북도,순창군,풍산면,기러기,1
2697,경상북도,영천시,대창면,닭,14
2698,경상북도,봉화군,법전면,돼지,1
2699,경기도,양평군,양동면,거위,1
2700,경기도,남양주시,조안면,닭,9
2701,전라남도,해남군,북일면,관상조,1
2702,경상남도,통영시,광도면,거위,1
2703,전라북도,정읍시,송산동,말,1
2704,강원도,인제군,인제읍,관상조,1
2705,경상북도,구미시,무을면,돼지,1
2706,전라북도,진안군,부귀면,칠면조,3
2707,광주광역시,광산구,도덕동,닭,1
2708,충청북도,보은군,수한면,기러기,1
2709,충청남도,서산시,부석면,기러기,2
2710,강원도,춘천시,칠전동,염소,1
2711,전라북도,장수군,계남면,꿩,1
2712,전라북도,장수군,천천면,거위,2
2713,충청남도,당진시,송산면,돼지,9
2714,경상남도,함양군,서상면,꿀벌,2
2715,강원도,영월군,무릉도원면,돼지,2
2716,경기도,포천시,창수면,관상조,1
2717,전라남도,담양군,금성면,돼지,4
2718,전라남도,나주시,운곡동,거위,1
2719,전라남도,장성군,삼계면,기러기,2
2720,경상남도,함안군,대산면,돼지,2
2721,대구광역시,동구,둔산동,닭,2
2722,광주광역시,광산구,하산동,거위,1
2723,충청북도,청주시 흥덕구,서촌동,염소,1
2724,경상북도,청도군,풍각면,염소,4
2725,경상남도,양산시,명곡동,돼지,1
2726,경상남도,함양군,마천면,염소,7
2727,경상남도,거창군,주상면,토끼,1
2728,강원도,삼척시,미로면,사슴,1
2729,전라남도,나주시,왕곡면,칠면조,1
2730,경기도,안양시 만안구,박달동,닭,1
2731,전라남도,담양군,창평면,염소,11
2732,전라남도,장성군,진원면,면양,1
2733,경상남도,창녕군,도천면,돼지,1
2734,전라남도,나주시,관정동,닭,1
2735,경상북도,안동시,북후면,거위,2
2736,경상남도,통영시,인평동,닭,1
2737,경상남도,고성군,상리면,관상조,2
2738,제주특별자치도,제주시,이도이동,꿀벌,2
2739,경상북도,군위군,소보면,오리,1
2740,충청북도,청주시 흥덕구,동막동,염소,1
2741,충청남도,서산시,팔봉면,말,1
2742,경상북도,예천군,예천읍,돼지,2
2743,충청북도,충주시,중앙탑면,거위,2
2744,경상남도,남해군,이동면,꿀벌,3
2745,경상남도,통영시,용남면,기러기,2
2746,경상남도,통영시,광도면,꿀벌,2
2747,경상남도,함양군,휴천면,기러기,1
2748,대전광역시,유성구,세동,오리,1
2749,경기도,양평군,옥천면,닭,8
2750,경상남도,밀양시,단장면,거위,3
2751,경기도,고양시 덕양구,도내동,돼지,2
2752,전라북도,군산시,임피면,기러기,1
2753,경상북도,경주시,암곡동,거위,1
2754,전라북도,고창군,흥덕면,돼지,3
2755,충청북도,음성군,음성읍,사슴,4
2756,전라남도,장성군,황룡면,칠면조,1
2757,강원도,홍천군,두촌면,관상조,1
2758,충청남도,당진시,원당동,돼지,2
2759,전라남도,곡성군,겸면,타조,1
2760,전라북도,진안군,진안읍,사슴,4
2761,대전광역시,유성구,용계동,사슴,2
2762,대전광역시,유성구,용계동,토끼,1
2763,충청북도,청주시 흥덕구,송절동,염소,3
2764,경상북도,영주시,문수면,당나귀,1
2765,전라북도,남원시,대강면,돼지,2
2766,경상북도,포항시 남구,대송면,오리,2
2767,강원도,강릉시,유산동,닭,2
2768,경기도,김포시,대곶면,염소,3
2769,충청북도,단양군,단양읍,꿀벌,3
2770,경상북도,의성군,단촌면,염소,4
2771,충청남도,공주시,탄천면,관상조,2
2772,경상남도,거창군,거창읍,돼지,6
2773,경상남도,거제시,일운면,오리,1
2774,경상북도,포항시 북구,송라면,관상조,1
2775,전라남도,여수시,만흥동,기러기,2
2776,전라남도,여수시,만흥동,염소,3
2777,충청북도,청원군,옥산면,꿀벌,2
2778,광주광역시,광산구,본덕동,오리,1
2779,강원도,횡성군,강림면,돼지,1
2780,경상남도,거제시,둔덕면,칠면조,1
2781,경기도,포천시,군내면,염소,3
2782,경상북도,의성군,신평면,닭,4
2783,전라남도,강진군,성전면,오리,4
2784,제주특별자치도,서귀포시,색달동,돼지,2
2785,충청북도,옥천군,군서면,토끼,1
2786,전라북도,고창군,상하면,염소,2
2787,경상북도,의성군,의성읍,오리,3
2788,충청북도,청원군,문의면,염소,2
2789,경상남도,합천군,적중면,염소,3
2790,경상북도,안동시,길안면,염소,3
2791,경기도,시흥시,무지내동,산양,1
2792,전라북도,임실군,신덕면,거위,1
2793,경상북도,칠곡군,가산면,사슴,2
2794,충청남도,보령시,청라면,칠면조,1
2795,충청남도,금산군,제원면,돼지,1
2796,경상남도,의령군,화정면,오소리,1
2797,인천광역시,남동구,만수동,닭,1
2798,울산광역시,중구,성안동,닭,4
2799,전라남도,무안군,몽탄면,오리,2
2800,충청남도,홍성군,홍동면,산양,3
2801,강원도,춘천시,서면,꿩,2
2802,울산광역시,북구,상안동,돼지,1
2803,충청남도,서산시,부석면,사슴,1
2804,경기도,화성시,양감면,사슴,3
2805,전라북도,정읍시,칠보면,관상조,1
2806,경기도,하남시,상사창동,꿀벌,1
2807,제주특별자치도,제주시,구좌읍,사슴,1
2808,경상북도,청송군,현동면,닭,3
2809,경상남도,합천군,봉산면,염소,2
2810,충청남도,서천군,기산면,오리,1
2811,경상북도,영천시,대창면,거위,1
2812,전라북도,고창군,고창읍,꿩,1
2813,경기도,평택시,청룡동,닭,1
2814,경기도,안산시 상록구,팔곡일동,사슴,1
2815,경상남도,의령군,대의면,토끼,1
2816,경기도,연천군,전곡읍,염소,3
2817,경상남도,창원시 마산합포구,예곡동,돼지,1
2818,전라북도,정읍시,망제동,칠면조,1
2819,경기도,시흥시,정왕동,염소,1
2820,충청북도,제천시,수산면,오리,3
2821,경기도,양주시,마전동,말,1
2822,전라북도,정읍시,교암동,닭,7
2823,경기도,의왕시,고천동,토끼,1
2824,강원도,춘천시,신북읍,칠면조,2
2825,전라남도,구례군,토지면,돼지,1
2826,전라북도,김제시,백구면,칠면조,1
2827,경상북도,봉화군,소천면,기러기,1
2828,충청북도,단양군,적성면,꿀벌,3
2829,경상북도,영양군,석보면,거위,1
2830,전라북도,장수군,장계면,말,1
2831,충청북도,보은군,탄부면,토끼,2
2832,경기도,안성시,공도읍,사슴,2
2833,경기도,이천시,신둔면,꿩,1
2834,경기도,화성시,양감면,관상조,2
2835,전라북도,김제시,성덕면,염소,1
2836,충청북도,영동군,학산면,꿀벌,6
2837,충청북도,보은군,삼승면,닭,9
2838,경기도,포천시,소흘읍,사슴,3
2839,충청남도,공주시,반포면,돼지,2
2840,전라남도,순천시,홍내동,사슴,1
2841,전라남도,나주시,평산동,닭,2
2842,경기도,파주시,연다산동,닭,1
2843,전라북도,남원시,금지면,오리,2
2844,경기도,수원시 장안구,이목동,개,1
2845,강원도,홍천군,남면,거위,3
2846,전라북도,군산시,옥산면,사슴,2
2847,전라북도,남원시,식정동,닭,3
2848,경상북도,경주시,동방동,꿀벌,1
2849,경기도,화성시,팔탄면,오리,1
2850,전라북도,고창군,대산면,오리,2
2851,강원도,강릉시,왕산면,염소,2
2852,강원도,강릉시,옥계면,관상조,1
2853,전라북도,고창군,무장면,오리,2
2854,전라북도,남원시,어현동,닭,3
2855,경상남도,창녕군,영산면,염소,3
2856,전라북도,완주군,운주면,오리,1
2857,충청북도,음성군,삼성면,오리,7
2858,경상남도,김해시,안동,꿀벌,1
2859,경상남도,하동군,청암면,사슴,2
2860,경상남도,창원시 마산합포구,진동면,염소,8
2861,경기도,파주시,조리읍,돼지,1
2862,경상북도,상주시,외서면,돼지,1
2863,전라북도,정읍시,감곡면,사슴,2
2864,경상북도,영양군,청기면,사슴,1
2865,경상남도,거제시,동부면,칠면조,1
2866,강원도,원주시,판부면,돼지,4
2867,경상북도,김천시,백옥동,닭,1
2868,경상북도,의성군,사곡면,거위,2
2869,경상북도,의성군,단촌면,돼지,4
2870,경기도,연천군,미산면,사슴,1
2871,경기도,여주시,매룡동,닭,1
2872,경상남도,창원시 진해구,서중동,소,2
2873,경상북도,군위군,소보면,꿀벌,1
2874,인천광역시,계양구,효성동,닭,1
2875,경상북도,경주시,보문동,타조,1
2876,전라남도,여수시,만흥동,꿀벌,1
2877,충청남도,서산시,대산읍,당나귀,1
